MEASURED_IN_DATE,WELL_NAME,INTAKE
2022-08-07,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-08,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-09,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-10,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-11,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-12,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-13,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-14,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-15,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-16,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-17,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-21,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-22,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-23,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-24,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-25,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-26,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-27,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-28,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-29,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-30,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-08-31,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-01,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-02,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-03,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-04,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-05,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-06,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-07,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-08,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-09,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-10,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-11,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-12,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-13,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-14,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-15,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-16,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-17,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-18,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-19,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-20,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-21,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-22,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-23,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-24,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-25,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-09-26,651bac31ecd7481191fe955d1a10b423c06ca674dfa57f3fab2c642a23ff9622,0
2022-06-01,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-02,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-03,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-04,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-05,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-06,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-07,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-08,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-09,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-10,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-11,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-12,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-13,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-14,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-15,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-16,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-17,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-18,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-19,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-20,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-21,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-22,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-23,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-24,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-25,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-26,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-27,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-28,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-29,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-30,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-01,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-02,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-03,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-04,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-05,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-06,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-07,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-08,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-09,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-10,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-11,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-12,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-13,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-14,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-15,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-16,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-17,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-18,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-19,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-20,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-21,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-22,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-23,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-24,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-25,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-26,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-27,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-28,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-29,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-30,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-07-31,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-01,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-02,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-03,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-04,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-05,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-06,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-07,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-08,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-09,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-10,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-11,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-12,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-13,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-14,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-15,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-16,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-17,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-18,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-19,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-20,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-21,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-22,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-23,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-24,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-25,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-26,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-27,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-08-28,ca641953f4d68c9025c4810b980bd73aaa5db1200d2fd78fd417fd9977012455,0
2022-06-01,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-02,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-03,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-04,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-05,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-06,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-07,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-08,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-09,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-10,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-11,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-12,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-13,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-14,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-15,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-16,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-17,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-18,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-19,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-20,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-21,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-22,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-23,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-24,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-25,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-26,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-27,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-28,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-29,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-30,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-01,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-02,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-03,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-04,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-05,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-06,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-07,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-08,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-09,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-10,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-11,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-12,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-13,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-14,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-15,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-16,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-17,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-18,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-19,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-20,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-21,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-22,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-27,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-28,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-29,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-30,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-07-31,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-01,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-02,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-03,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-04,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-05,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-06,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-07,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-08,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-09,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-10,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-11,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-12,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-13,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-14,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-15,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-16,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-17,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-18,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-19,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-20,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-21,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-22,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-23,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-24,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-25,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-26,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-27,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-28,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-29,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-30,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-08-31,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-01,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-02,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-03,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-04,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-05,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-06,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-07,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-08,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-09,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-10,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-11,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-12,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-13,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-14,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-15,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-16,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-17,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-18,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-19,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-20,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-21,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-22,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-23,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-24,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-25,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-09-26,1eb07c4586cc77e19751ded1e791e9a79e75c5390a8327a306cca8bd18642ae4,0
2022-06-01,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-02,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-03,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-04,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-05,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-06,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-07,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-08,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-09,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-10,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-11,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-12,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-13,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-14,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-15,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-16,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-17,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-18,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-19,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-20,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
2022-06-21,1aca2a31817fa92bb9b0792f20d8eb806b1cb56fd2d112cf34879496b8279bf5,0
